Дата,дивизион,показатель,среднее_значение_прогноза,нижняя_граница_доверительного_интервала_прогноза,верхняя_граница_доверительного_интервала_прогноза
2025-07-01,Дивизион_по_корпоративному_бизнесу,расход,5174.931115624911,3842.416369049391,6507.44586220043
2025-07-01,Дивизион_по_розничному_бизнесу,расход,6371.60668830162,5047.967569687281,7695.245806915959
2025-07-01,Дивизион_информационных_технологий,расход,2776.8028430772047,1474.3429789387635,4079.2627072156456
2025-07-01,Дирекция_управления_проектами_(ДУП),расход,95.6264890989506,-1199.8730809546885,1391.1260591525895
2025-07-01,Дирекция_телеком-комплектации,расход,59.40617531887938,-1235.7230507244144,1354.5354013621732
2025-07-01,Корпоративный_университет,расход,-149.18597170387136,-1445.201905888986,1146.829962481243
2025-07-01,"Обьединение_""Дивизион_Сеть""",расход,6786.243214764137,5319.853944505538,8252.632485022736
2025-07-01,Сервисная_Фабрика,расход,2116.962253549489,804.5454174943304,3429.379089604648
2025-07-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,4898.124899242083,-11247.823175612011,21044.07297409618
2025-08-01,Дивизион_по_корпоративному_бизнесу,расход,3051.959923762566,1729.945361270752,4373.97448625438
2025-08-01,Дивизион_по_розничному_бизнесу,расход,5765.4603356999305,4448.3660861156695,7082.554585284192
2025-08-01,Дивизион_информационных_технологий,расход,3021.77131954528,1721.076219869575,4322.466419220986
2025-08-01,Дирекция_управления_проектами_(ДУП),расход,111.11884790157842,-1184.4147460116867,1406.6524418148435
2025-08-01,Дирекция_телеком-комплектации,расход,77.80209907074448,-1217.3269920438424,1372.9311901853312
2025-08-01,Корпоративный_университет,расход,-111.49250302321606,-1407.242844570674,1184.2578385242416
2025-08-01,"Обьединение_""Дивизион_Сеть""",расход,6228.172663463225,4722.139196160034,7734.206130766416
2025-08-01,Сервисная_Фабрика,расход,2140.291208575724,826.6685643329822,3453.913852818466
2025-08-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,4461.524844448194,-14002.028213531914,22925.077902428304
2025-09-01,Дивизион_по_корпоративному_бизнесу,расход,2901.7048083561426,1563.3375744258726,4240.072042286412
2025-09-01,Дивизион_по_розничному_бизнесу,расход,5607.12561599184,4292.142025357824,6922.109206625857
2025-09-01,Дивизион_информационных_технологий,расход,2554.451859867293,1255.1740248922197,3853.7296948423664
2025-09-01,Дирекция_управления_проектами_(ДУП),расход,93.35130002966572,-1202.3015026032708,1389.0041026626022
2025-09-01,Дирекция_телеком-комплектации,расход,55.96943363269567,-1239.1525113004666,1351.091378565858
2025-09-01,Корпоративный_университет,расход,-146.15821034318992,-1442.0430053234743,1149.7265846370944
2025-09-01,"Обьединение_""Дивизион_Сеть""",расход,6133.955999805599,4546.9618536110665,7720.950146000132
2025-09-01,Сервисная_Фабрика,расход,2248.551901708402,931.1410708977004,3565.962732519104
2025-09-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,2183.388426614906,-18720.75795982823,23087.53481305804
2025-10-01,Дивизион_по_корпоративному_бизнесу,расход,2169.7391126029534,808.6955925285567,3530.78263267735
2025-10-01,Дивизион_по_розничному_бизнесу,расход,6351.132214829447,5026.276069923792,7675.988359735101
2025-10-01,Дивизион_информационных_технологий,расход,2791.789478075221,1491.3759843958294,4092.202971754612
2025-10-01,Дирекция_управления_проектами_(ДУП),расход,255.27482645187465,-1040.623147541677,1551.1728004454262
2025-10-01,Дирекция_телеком-комплектации,расход,70.19026604799323,-1224.944819475561,1365.3253515715471
2025-10-01,Корпоративный_университет,расход,-132.06005760707188,-1428.0606097897996,1163.9404945756555
2025-10-01,"Обьединение_""Дивизион_Сеть""",расход,5965.170632045018,4280.708262983364,7649.633001106671
2025-10-01,Сервисная_Фабрика,расход,2448.064905396641,1124.0808377665196,3772.048973026762
2025-10-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,3646.280158860808,-19863.04618050182,27155.60649822344
2025-11-01,Дивизион_по_корпоративному_бизнесу,расход,3184.2449578010983,1766.7232452620588,4601.766670340137
2025-11-01,Дивизион_по_розничному_бизнесу,расход,5842.728922924594,4524.453709565772,7161.004136283416
2025-11-01,Дивизион_информационных_технологий,расход,2673.1969060418483,1372.7608562853889,3973.632955798308
2025-11-01,Дирекция_управления_проектами_(ДУП),расход,61.21455158931826,-1234.642988805065,1357.0720919837015
2025-11-01,Дирекция_телеком-комплектации,расход,62.77143712930484,-1232.3744533547049,1357.9173276133145
2025-11-01,Корпоративный_университет,расход,-119.49966408001104,-1415.6677733846627,1176.6684452246404
2025-11-01,"Обьединение_""Дивизион_Сеть""",расход,5566.875813296123,3788.2418429382014,7345.5097836540435
2025-11-01,Сервисная_Фабрика,расход,2454.392578921798,1122.119566866686,3786.6655909769097
2025-11-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,1197.9212706585631,-24858.251490283685,27254.094031600813
2025-12-01,Дивизион_по_корпоративному_бизнесу,расход,3217.386959064768,1765.5399638678343,4669.233954261702
2025-12-01,Дивизион_по_розничному_бизнесу,расход,5969.723694492988,4649.351478591834,7290.095910394142
2025-12-01,Дивизион_информационных_технологий,расход,4054.890876728665,2739.4704984530854,5370.311255004245
2025-12-01,Дирекция_управления_проектами_(ДУП),расход,-49.59128948218528,-1345.5968153720914,1246.414236407721
2025-12-01,Дирекция_телеком-комплектации,расход,63.91691114149921,-1231.2626343233967,1359.0964566063951
2025-12-01,Корпоративный_университет,расход,-134.08924887292136,-1430.4662494582876,1162.2877517124448
2025-12-01,"Обьединение_""Дивизион_Сеть""",расход,5443.164475939445,3519.504895923584,7366.824055955306
2025-12-01,Сервисная_Фабрика,расход,2808.085414718036,1461.5839788804428,4154.58685055563
2025-12-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,599.9700407504961,-28061.79955646292,29261.739637963918
2026-01-01,Дивизион_по_корпоративному_бизнесу,расход,5431.027399887545,3822.014246378594,7040.040553396495
2026-01-01,Дивизион_по_розничному_бизнесу,расход,7254.997118171993,5919.132992350562,8590.861243993424
2026-01-01,Дивизион_информационных_технологий,расход,3521.4489019534058,2212.6077747351874,4830.290029171624
2026-01-01,Дирекция_управления_проектами_(ДУП),расход,114.43334162995497,-1181.6945648679562,1410.5612481278663
2026-01-01,Дирекция_телеком-комплектации,расход,160.2216358899045,-1135.03223761696,1455.475509396769
2026-01-01,Корпоративный_университет,расход,237.3122970054324,-1059.2398401871803,1533.864434198045
2026-01-01,"Обьединение_""Дивизион_Сеть""",расход,7206.332810625897,5128.807579041171,9283.858042210622
2026-01-01,Сервисная_Фабрика,расход,4109.767948230634,2735.150965358652,5484.384931102616
2026-01-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,6656.32489737702,-24220.957336725874,37533.60713147991
2026-02-01,Дивизион_по_корпоративному_бизнесу,расход,2159.8010384406525,555.9357557466205,3763.666321134685
2026-02-01,Дивизион_по_розничному_бизнесу,расход,5648.581230183964,4328.399239822103,6968.763220545826
2026-02-01,Дивизион_информационных_технологий,расход,2769.545016606241,1459.5326561172678,4079.557377095214
2026-02-01,Дирекция_управления_проектами_(ДУП),расход,100.54649531165153,-1195.7139305089984,1396.8069211323016
2026-02-01,Дирекция_телеком-комплектации,расход,27.87864082202084,-1267.3641127093952,1323.1213943534367
2026-02-01,Корпоративный_университет,расход,-151.14341541555723,-1448.0701172905044,1145.78328645939
2026-02-01,"Обьединение_""Дивизион_Сеть""",расход,4552.088588758197,2352.277275448013,6751.899902068381
2026-02-01,Сервисная_Фабрика,расход,2170.918536925981,801.6631819434594,3540.173891908503
2026-02-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",расход,22481.90201393884,-8697.827177165444,53661.63120504313
2025-03-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,8021.598391900278,7810.506636512725,8232.690147287833
2025-03-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9423.992186387612,9208.148368579876,9639.836004195353
2025-03-01,Дивизион_информационных_технологий,валовая_прибыль,-389.41224707868815,-602.13841860604,-176.68607555133636
2025-03-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-23.03092599748198,-225.4165217597503,179.35466976478637
2025-03-01,Дирекция_телеком-комплектации,валовая_прибыль,-52.92238613722803,-255.1174473616173,149.27267508716125
2025-03-01,Корпоративный_университет,валовая_прибыль,-123.66214145126582,-325.8610668810531,78.53678397852144
2025-03-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-6253.62902363198,-6468.896757013006,-6038.361290250954
2025-03-01,Сервисная_Фабрика,валовая_прибыль,-1654.251257664488,-1857.452310675048,-1451.0502046539282
2025-03-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,600.7225157891858,386.2351138968634,815.2099176815082
2025-04-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,6845.915670897209,6631.022372855517,7060.808968938901
2025-04-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9504.432329704114,9284.738322828538,9724.12633657969
2025-04-01,Дивизион_информационных_технологий,валовая_прибыль,-685.8689611048123,-900.0072603645699,-471.7306618450548
2025-04-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-39.26843852466135,-241.65469029282136,163.1178132434987
2025-04-01,Дирекция_телеком-комплектации,валовая_прибыль,-70.4553444759605,-272.65030440217646,131.73961545025543
2025-04-01,Корпоративный_университет,валовая_прибыль,-133.60130646497464,-335.7998988576094,68.59728592766007
2025-04-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-6736.528756393783,-6955.243341709444,-6517.814171078121
2025-04-01,Сервисная_Фабрика,валовая_прибыль,-2035.1603202502504,-2238.61711048787,-1831.7035300126315
2025-04-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,-671.1699118722337,-886.1682064867441,-456.1716172577233
2025-05-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,7469.209551906448,7256.456773585289,7681.962330227607
2025-05-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9147.858322004708,8926.547339071842,9369.169304937574
2025-05-01,Дивизион_информационных_технологий,валовая_прибыль,-277.0892637170651,-490.7938627919756,-63.38466464215461
2025-05-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-51.11073628617398,-253.50082629949296,151.279353727145
2025-05-01,Дирекция_телеком-комплектации,валовая_прибыль,-59.80685044887605,-262.003647973257,142.38994707550492
2025-05-01,Корпоративный_университет,валовая_прибыль,-129.170713432146,-331.36993167369616,73.02850480940418
2025-05-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-5745.202580863005,-5969.393802175582,-5521.011359550428
2025-05-01,Сервисная_Фабрика,валовая_прибыль,-1726.1890897571143,-1929.57913538715,-1522.7990441270786
2025-05-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,812.3281021090521,595.4846891533591,1029.171515064745
2025-06-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,7627.530343592046,7413.937605654929,7841.123081529163
2025-06-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9439.99947030765,9196.591747338192,9683.407193277108
2025-06-01,Дивизион_информационных_технологий,валовая_прибыль,-229.04045846883324,-445.7723180760311,-12.308598861635431
2025-06-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-48.89523438655331,-251.34580025858256,153.55533148547596
2025-06-01,Дирекция_телеком-комплектации,валовая_прибыль,-61.24579920230804,-263.4446433921591,140.95304498754302
2025-06-01,Корпоративный_университет,валовая_прибыль,-134.37251578797964,-336.57202490507643,67.82699332911716
2025-06-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-5817.63320691848,-6047.510041935007,-5587.756371901953
2025-06-01,Сервисная_Фабрика,валовая_прибыль,-1688.2826630684167,-1892.015730801427,-1484.5495953354064
2025-06-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,1053.7478796748,834.7122013098914,1272.7835580397086
2025-07-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,6719.303223103486,6505.925147442543,6932.681298764429
2025-07-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,8832.941223543194,8562.270260854477,9103.61218623191
2025-07-01,Дивизион_информационных_технологий,валовая_прибыль,-653.005565206026,-868.1321166843205,-437.8790137277314
2025-07-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-45.37469829648417,-247.77593073614932,157.02653414318098
2025-07-01,Дирекция_телеком-комплектации,валовая_прибыль,-70.14935307786149,-272.35731924518035,132.05861308945737
2025-07-01,Корпоративный_университет,валовая_прибыль,-143.5531684119049,-345.7544928275461,58.64815600373629
2025-07-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-6124.444217821108,-6367.681909639778,-5881.206526002439
2025-07-01,Сервисная_Фабрика,валовая_прибыль,-1769.0479513977348,-1974.4667804602109,-1563.629122335259
2025-07-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,635.5341271793417,388.0836691922457,882.9845851664377
2025-08-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,6838.363332709988,6621.0037169261805,7055.722948493795
2025-08-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9704.330833191816,9400.916969828584,10007.744696555048
2025-08-01,Дивизион_информационных_технологий,валовая_прибыль,-818.3141953459975,-1039.2784759595102,-597.3499147324849
2025-08-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-53.82122000193065,-256.2285275478961,148.5860875440348
2025-08-01,Дирекция_телеком-комплектации,валовая_прибыль,-85.6266244202038,-287.83731066316875,116.5840618227612
2025-08-01,Корпоративный_университет,валовая_прибыль,-165.26215672761123,-367.4642045554385,36.939891100216045
2025-08-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-5396.898022010203,-5646.544876012749,-5147.251168007657
2025-08-01,Сервисная_Фабрика,валовая_прибыль,-1723.0088038128588,-1927.86742217236,-1518.1501854533576
2025-08-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,1151.4089800697557,925.8175801427936,1377.0003799967176
2025-09-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,7710.392668676538,7493.718287875585,7927.067049477491
2025-09-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9858.671365327466,9509.955164200752,10207.38756645418
2025-09-01,Дивизион_информационных_технологий,валовая_прибыль,-473.0889724929216,-692.86827352646,-253.30967145938317
2025-09-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-32.86478666704764,-235.2796036333503,169.550030299255
2025-09-01,Дирекция_телеком-комплектации,валовая_прибыль,-74.30025799209577,-276.52031218351885,127.9197961993273
2025-09-01,Корпоративный_университет,валовая_прибыль,-139.11931299209004,-341.3181162995663,63.07949031538621
2025-09-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-4654.465450459735,-4923.064474725053,-4385.866426194417
2025-09-01,Сервисная_Фабрика,валовая_прибыль,-1751.5002524331337,-1956.4707173619472,-1546.5297875043198
2025-09-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,1222.608828264214,991.648603824282,1453.569052704146
2025-10-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,7481.327505205619,7263.388169935805,7699.266840475432
2025-10-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9572.784615645442,9157.650113896449,9987.919117394436
2025-10-01,Дивизион_информационных_технологий,валовая_прибыль,-829.5021799871263,-1051.4980036573943,-607.5063563168583
2025-10-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-13.040456356455548,-215.45172839505813,189.37081568214705
2025-10-01,Дирекция_телеком-комплектации,валовая_прибыль,-76.43099414399316,-278.66450460276627,125.80251631477996
2025-10-01,Корпоративный_университет,валовая_прибыль,-147.21228161725605,-349.41180591595446,54.98724268144235
2025-10-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-5018.984900273407,-5304.765999561593,-4733.203800985221
2025-10-01,Сервисная_Фабрика,валовая_прибыль,-1896.9068924888084,-2102.549393573714,-1691.264391403903
2025-10-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,513.4049214680126,274.095075443854,752.7147674921712
2025-11-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,7301.475621420436,7083.601351112943,7519.349891727929
2025-11-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,10015.290775126725,9543.868806652992,10486.712743600458
2025-11-01,Дивизион_информационных_технологий,валовая_прибыль,-626.3098931762172,-849.7569834979734,-402.86280285446105
2025-11-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-3.183878406381453,-205.5987476736916,199.23099086092876
2025-11-01,Дирекция_телеком-комплектации,валовая_прибыль,-82.7896114734828,-285.03908030645266,119.45985735948706
2025-11-01,Корпоративный_университет,валовая_прибыль,-154.79340374238268,-356.9937227562725,47.40691527150716
2025-11-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-4639.210050838328,-4938.460071926931,-4339.960029749725
2025-11-01,Сервисная_Фабрика,валовая_прибыль,-1889.936501233086,-2096.432949836981,-1683.4400526291909
2025-11-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,1327.8957512466554,1084.3959166299985,1571.3955858633124
2025-12-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,6815.080879259895,6594.291893891306,7035.869864628483
2025-12-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,11664.623109418362,11122.835105050912,12206.411113785813
2025-12-01,Дивизион_информационных_технологий,валовая_прибыль,219.78531745261984,2.048941600697759,437.52169330454194
2025-12-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,123.2941485651113,-79.17951765173561,325.76781478195824
2025-12-01,Дирекция_телеком-комплектации,валовая_прибыль,-75.9399887940414,-278.2114087723628,126.33143118427998
2025-12-01,Корпоративный_университет,валовая_прибыль,-140.94309236526271,-343.14342236667324,61.257237636147806
2025-12-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-3849.874545385807,-4174.444594357646,-3525.304496413968
2025-12-01,Сервисная_Фабрика,валовая_прибыль,-1952.6020962366888,-2160.3105424350674,-1744.893650038311
2025-12-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,1421.4752404538422,1169.9948767813307,1672.9556041263536
2026-01-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,4861.225347089079,4623.136326261229,5099.314367916929
2026-01-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,11030.916257017578,10407.53050606994,11654.302007965216
2026-01-01,Дивизион_информационных_технологий,валовая_прибыль,-698.5699116861371,-918.6782756276804,-478.4615477445936
2026-01-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-27.54026582756488,-230.0010008727461,174.9204692176163
2026-01-01,Дирекция_телеком-комплектации,валовая_прибыль,-132.63182205455377,-334.93508124689924,69.67143713779168
2026-01-01,Корпоративный_университет,валовая_прибыль,-196.90885777928025,-399.1122486291253,5.294533070564768
2026-01-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-5205.893330764298,-5548.6618770509385,-4863.124784477658
2026-01-01,Сервисная_Фабрика,валовая_прибыль,-3009.566301540005,-3220.602223673098,-2798.5303794069123
2026-01-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,-2704.254315008139,-2960.9891687430027,-2447.519461273276
2026-02-01,Дивизион_по_корпоративному_бизнесу,валовая_прибыль,7749.720351286403,7527.662880760301,7971.777821812504
2026-02-01,Дивизион_по_розничному_бизнесу,валовая_прибыль,9967.134016857808,9260.546928065938,10673.721105649678
2026-02-01,Дивизион_информационных_технологий,валовая_прибыль,-603.7470067405294,-830.1249085838267,-377.3691048972321
2026-02-01,Дирекция_управления_проектами_(ДУП),валовая_прибыль,-1.1462191262985575,-203.60086030429832,201.30842205170123
2026-02-01,Дирекция_телеком-комплектации,валовая_прибыль,-61.020795715388985,-263.350208794381,141.30861736360305
2026-02-01,Корпоративный_университет,валовая_прибыль,-122.3423164402677,-324.55354121655523,79.86890833601987
2026-02-01,"Обьединение_""Дивизион_Сеть""",валовая_прибыль,-3333.757726439124,-3711.3196772223455,-2956.1957756559023
2026-02-01,Сервисная_Фабрика,валовая_прибыль,-1589.2060132095662,-1800.2759754761369,-1378.1360509429956
2026-02-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",валовая_прибыль,1653.236390665356,1381.0357760514712,1925.4370052792408
2025-03-01,Дивизион_по_корпоративному_бизнесу,приток,4775.412436400842,-316217.5113820258,325768.33625482745
2025-03-01,Дивизион_по_розничному_бизнесу,приток,8993.064554550208,-312183.50489376805,330169.6340028685
2025-03-01,Дивизион_информационных_технологий,приток,6499.410818283726,-313880.1328189685,326878.954455536
2025-03-01,Дирекция_управления_проектами_(ДУП),приток,8303.401955239078,-312516.6569747631,329123.4608852412
2025-03-01,Дирекция_телеком-комплектации,приток,7176.316103652385,-313966.31183969544,328318.94404700026
2025-03-01,Корпоративный_университет,приток,9404.761484614886,-312281.6963658752,331091.2193351049
2025-03-01,"Обьединение_""Дивизион_Сеть""",приток,6503.968047224935,-315534.3016141111,328542.23770856095
2025-03-01,Сервисная_Фабрика,приток,8763.28081609793,-311840.0240053534,329366.58563754923
2025-03-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,10353.194206899523,-310499.4644647172,331205.8528785162
2025-04-01,Дивизион_по_корпоративному_бизнесу,приток,-2235.810029311193,-323560.2280346289,319088.60797600646
2025-04-01,Дивизион_по_розничному_бизнесу,приток,-4347.078716271542,-326228.0202626885,317533.8628301454
2025-04-01,Дивизион_информационных_технологий,приток,-7783.789946166755,-328494.10065774235,312926.5207654089
2025-04-01,Дирекция_управления_проектами_(ДУП),приток,-8454.293197062158,-329573.9234029214,312665.3370087971
2025-04-01,Дирекция_телеком-комплектации,приток,-3317.9759058646305,-323529.3006307683,316893.34881903906
2025-04-01,Корпоративный_университет,приток,-5694.394375102427,-325335.1594781901,313946.3707279853
2025-04-01,"Обьединение_""Дивизион_Сеть""",приток,-3562.7650162242358,-324018.0869402729,316892.5569078244
2025-04-01,Сервисная_Фабрика,приток,-4916.075134084829,-325548.93786106526,315716.7875928956
2025-04-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,-6686.655303013074,-327673.29226998764,314299.98166396143
2025-05-01,Дивизион_по_корпоративному_бизнесу,приток,-7843.474170949958,-328710.80415677617,313023.85581487627
2025-05-01,Дивизион_по_розничному_бизнесу,приток,-4847.000073349649,-324683.3907042874,314989.39055758814
2025-05-01,Дивизион_информационных_технологий,приток,-4187.508158013727,-325093.0253580239,316718.0090419964
2025-05-01,Дирекция_управления_проектами_(ДУП),приток,-5201.157445997422,-325836.9247324422,315434.6098404474
2025-05-01,Дирекция_телеком-комплектации,приток,-6518.392627167501,-328352.0449668791,315315.2597125441
2025-05-01,Корпоративный_университет,приток,-2519.176996667782,-323594.88335003343,318556.5293566978
2025-05-01,"Обьединение_""Дивизион_Сеть""",приток,-4987.922785327348,-326018.3607349764,316042.5151643217
2025-05-01,Сервисная_Фабрика,приток,-5570.149541334795,-325741.7908542552,314601.49177158566
2025-05-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,-4696.985729419408,-326661.7397803995,317267.7683215607
2025-06-01,Дивизион_по_корпоративному_бизнесу,приток,102530.0296438804,-220004.34997867208,425064.40926643286
2025-06-01,Дивизион_по_розничному_бизнесу,приток,102814.70415770129,-219603.24872205636,425232.6570374589
2025-06-01,Дивизион_информационных_технологий,приток,107158.60177779188,-214826.75758371607,429143.9611392998
2025-06-01,Дирекция_управления_проектами_(ДУП),приток,105847.25147656102,-216463.12992529687,428157.6328784189
2025-06-01,Дирекция_телеком-комплектации,приток,106993.00262345892,-215119.437814258,429105.4430611758
2025-06-01,Корпоративный_университет,приток,108757.6178386024,-213323.1018532664,430838.3375304712
2025-06-01,"Обьединение_""Дивизион_Сеть""",приток,105633.39186247434,-216656.1502982592,427922.9340232078
2025-06-01,Сервисная_Фабрика,приток,107874.57350533469,-213679.59923513877,429428.7462458081
2025-06-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,103151.13544582446,-219348.3956568808,425650.66654852976
2025-07-01,Дивизион_по_корпоративному_бизнесу,приток,-15152.674410125052,-336179.5703100228,305874.22148977267
2025-07-01,Дивизион_по_розничному_бизнесу,приток,-13179.308703480572,-333688.9773897757,307330.3599828145
2025-07-01,Дивизион_информационных_технологий,приток,-14509.158350627287,-335443.52942630794,306425.21272505337
2025-07-01,Дирекция_управления_проектами_(ДУП),приток,-17210.780072489084,-338785.5756521154,304364.0155071372
2025-07-01,Дирекция_телеком-комплектации,приток,-14473.51811694514,-335641.88553523226,306694.8493013419
2025-07-01,Корпоративный_университет,приток,-17439.85606839061,-338318.9010760104,303439.1889392292
2025-07-01,"Обьединение_""Дивизион_Сеть""",приток,-15342.14921524396,-336438.27467248857,305753.9762420006
2025-07-01,Сервисная_Фабрика,приток,-14624.297605771511,-336002.76204203034,306754.1668304873
2025-07-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,-15509.739191285204,-335535.4921518372,304516.0137692667
2025-08-01,Дивизион_по_корпоративному_бизнесу,приток,-11706.468275207915,-333107.779158339,309694.8426079232
2025-08-01,Дивизион_по_розничному_бизнесу,приток,-8983.652456375297,-329671.8965547887,311704.5916420381
2025-08-01,Дивизион_информационных_технологий,приток,-10506.0090405484,-331688.10510410886,310676.08702301205
2025-08-01,Дирекция_управления_проектами_(ДУП),приток,-14112.451078433587,-335971.01051130623,307746.108354439
2025-08-01,Дирекция_телеком-комплектации,приток,-8583.682871932106,-329495.50129291875,312328.13554905454
2025-08-01,Корпоративный_университет,приток,-9267.095112727033,-330099.25680086203,311565.066575408
2025-08-01,"Обьединение_""Дивизион_Сеть""",приток,-9430.63773351314,-330290.9967084537,311429.72124142747
2025-08-01,Сервисная_Фабрика,приток,-8943.73321480205,-330581.7630112364,312694.2965816323
2025-08-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,-9552.411666443557,-330087.4309910851,310982.6076581979
2025-09-01,Дивизион_по_корпоративному_бизнесу,приток,43166.71770151869,-278047.36746710114,364380.8028701385
2025-09-01,Дивизион_по_розничному_бизнесу,приток,40409.43330697641,-280470.58635964216,361289.45297359495
2025-09-01,Дивизион_информационных_технологий,приток,40376.095778251576,-280465.2218806314,361217.4134371346
2025-09-01,Дирекция_управления_проектами_(ДУП),приток,40023.45777788183,-281187.623885189,361234.5394409527
2025-09-01,Дирекция_телеком-комплектации,приток,43220.566704850266,-277511.540289175,363952.6736988755
2025-09-01,Корпоративный_университет,приток,38768.94583286656,-281899.4417739068,359437.3334396398
2025-09-01,"Обьединение_""Дивизион_Сеть""",приток,40128.60824006456,-281444.9350980395,361702.1515781687
2025-09-01,Сервисная_Фабрика,приток,42729.466760987954,-276858.445032216,362317.3785541919
2025-09-01,"Центральный_аппарат_Акционерного_Общества_""Казахтелеком""",приток,40779.254480891854,-279676.6691269112,361235.1780886949
2025-10-01,Дивизион_по_корпоративному_бизнесу,приток,2753.052871276428,-317819.383417274,323325.48915982683
2025-10-01,Дивизион_по_розничному_бизнесу,приток,2544.983422712765,-318569.7463181751,323659.71316360065
2025-10-01,Дивизион_информационных_технологий,приток,3168.640200678572,-317813.1441531609,324150.424554518
2025-10-01,Дирекция_управления_проектами_(ДУП),приток,3431.666300815723,-317371.7179134263,324235.0505150577
2025-10-01,Дирекция_телеком-комплектации,приток,1531.90035891359,-319378.94548788574,322442.7462057129
2025-10-01,Корпоративный_университет,приток,3689.022625380912,-316375.40052257926,323753.44577334105
